3:00 | (New member) Nathan: Pog
3:01 | DesireLoL: Pog
3:01 | Original James: RYAN Pog
3:01 | Sofia H: Sadge
3:02 | Diogo Caseiro: YouTube get this man a contract
3:02 | SirBludro: ROYAN Pog
3:02 | Munbo: 
3:02 | Hiphogriff: yayyyyyy
3:03 | Azura Star: did you get ban? lel
3:03 | mynameis ares: THEY TOOK MY GAMBLING ADDICTION AWAY
3:03 | Your Maker: we love you grossie 
3:04 | (New member) Nathan: channel points
3:04 | (New member) spicydan: proud of u grossie
3:04 | Kryptonik.: Much love grossie 
3:04 | Ramiro Guarro Lombillo: hi grosie
3:04 | Anthony Parco: hey yo
3:05 | Jhonsen Lining: wyo grossiee
3:05 | Envyiouz: @Gross Gore - Ali Larsen hows it going buddy nice to see a smile on your face 
3:05 | Terence Molloy: POG
3:05 | peepoHungry: KEKW KEKW KEKW KEKW KEKW KEKW KEKW 
3:05 | Sálas: Stand Tall my guy its all going to be okay we are all here for you
3:06 | PanTack: pog pog pog
3:07 | Rannie: Will you still upload highlights on youtube?
3:07 | Finix: hello grossie <3
3:07 | Stoez: Pog
3:07 | seantheprawn: heyyyy
3:08 | kristus: WHAT TIME WILL YOU STREAM TOMARROW?
3:08 | Gyro: and the emotes Sadge
3:08 | hieu nguyen: kekew
3:08 | Hazza: nice womes jeans
3:08 | Ben Mooney: RIP BOOBA
3:09 | LegitBanana: CHANNEL POINTS Sadge
3:09 | RyR: Much love Grossiee
3:09 | Vicente Silva Canales: hi grosee
3:09 | Noway Norway: I am working rn. but i thought i can help you out just by joining to ur stream at YouTube.
3:09 | Jordan Sweeney: freegore
3:10 | Rannie: Will you still upload highlights on youtube?
3:10 | kappaboy 333: u got banne
3:10 | Almighty CHITO: KEKW
3:11 | Original James: :yt:
3:11 | RubesG: yo whats up ali
3:11 | ReactantJordan: Yeah man i miss channel points 
3:11 | farza: skinny jeans lmaooooooo
3:11 | Teemo: danSad
3:12 |   : GROSSIE
3:12 | Duc Nguyn: hello 
3:13 | OneSync: Hello Grossie!
3:13 | MaXhThC Famagusta: my points gone
3:14 | MrHyena: Hi Grossie!
3:15 | Der Germane: BANNED Pog
3:15 | Syphonic: HELLO GROSSIE
3:15 | Black_Gon: GROSSIE
3:17 | Duarte Baatista: gross did they give u a reason?
3:17 | SirBludro: Im not mucking around
3:17 | SyberSeal: hello grossie
3:17 | Khen Villar: STRAP THE BRA BRUVV
3:17 | Ilias Petri: 
3:18 | Lugia Shin: POG
3:19 | DaDa ZoNe: you got banned ??
3:19 | Oxizealot: Hi Grashie 
3:19 | ggtouch: @Gross Gore - Ali Larsen have you put on weight?
3:19 | (New member) spicydan: ali if you love me wanna pop round for dinner?
3:20 | MrHyena: Good to see ya!
3:20 | Damian wica: BRUV KEK?
3:20 | MattiTheGuy: Nice shirt, love it
3:21 | Gshsh Dhheeh: a
3:22 | Robin Patanakarun: grossie u deerve the best
3:22 | Anl Kryar: im sorry about u ali ://
3:23 | Original James: Pog TOP
3:23 | League of Clips: HELLOoooooooooooooooooo
3:23 | Achi: oana i love you
3:24 | HeyItsCitizen: @Gross Gore - Ali Larsen can shows nips now <3
3:24 | kristus: NOT MUCKING AROUND 
3:24 | Chris Horscroft: @Gross Gore - Ali Larsen how long u streaming for?
3:24 | Senne Suylen: 00
3:24 | Karl Sai: COOL SHIRT!
3:25 | George Ziakas: HELLO GROSSIE
3:26 | Gshsh Dhheeh: a
3:26 | Herculete: I just lockedi n TF
3:26 | Spac3: MUCH LOVE HOMIE
3:27 | tishtim: relase grosescore !!!!!!!!!!!!!!!!
3:27 | kuaa: HI GROSSIE 
3:27 | Gshsh Dhheeh: a
3:27 | Tak Tak: no KEKW here though 
3:28 | El john Escanlar: bruv KEKW
3:28 | david blake: YO
3:28 | Matteo Leppeni: love u grossie
3:28 | (New member) YeetMasterPete: 10-0
3:29 | faqo: GROSSIE WHY ARE YOU LIVE HERE
3:29 | Erkchen: HEEELLLLOOOOOO HOW CAN I SUB?
3:29 | Vrus: ey whats up my man stay strong
3:29 | Athanasios Naskidis: notification kinda bad
3:29 | Random Day Ray: LETS GOOOO FIRST EVER STREAM TUNING JN
3:29 | Keyfurx: Grossgoreeeee
3:29 | Dangalf: OMG WE CAN PAUSE
3:30 | Los Santos Virtuoso: BRUV KEK
3:30 | Floyd Mayweather 50-0: can we say bad words here
3:30 | Jack Feng: What happened? Why’s the gore on YouTube?
3:31 | Ric B: BRICKS COMING BRICKS COMING BRICKS COMING BRICKS COMING BRICKS COMING BRICKS COMING BRICKS COMING BRICKS COMING 
3:31 | phoenixqwerty: GROSS DID NOTHING WRONG
3:31 | Lewis: grossie lets go bruvvv
3:32 | WannabeMadlife: I know we joke around with u sometimes, but we really really love u grossie
3:32 | Glutek: ali 
3:32 | HUSSEIN aziz: pog
3:33 | DxVolps: WE LOVE YOU GROSSIE
3:33 | Bella: We love you too
3:33 | SHUN: Did you get banned on twitch or something Grossie?
3:34 | Khen Villar: ALMOST 1k VIEWERS POGGG
3:34 | Thodoris K: ILY GROSSIE
3:34 | Serrel Johanael: thank goodness i can watch you here <3
3:34 | BashfulProductions: I LOVE YOU
3:34 | Danfus: POIGGGG
3:34 | mohamed aaddouni: grossie <3
3:35 | Khoi Vo: precum joke???
3:36 | Avve: grossie how are u doing today mate ? 
3:37 | BashfulProductions: 
3:37 | El john Escanlar: @Gross Gore - Ali Larsen HELLO BRUV
3:37 | (New member) Bruce Thrillis: @Gross Gore - Ali Larsen WILL FOLLOW YOU ANYWHERE
3:39 | rooma roma: what happended with twitch stream?
3:39 | DoubleD: what happened to twitch
3:39 | MeGa Prime: fuck twitch .. you got this ali @Gross Gore - Ali Larsen 
3:40 | Kavin Nham: LADS BOYS LADS BOYSSSSSSSS
3:40 | orel&itay: love you
3:40 | kieranhow: hey grossie
3:41 | Jack Reynolds: HE'S IN A RESTAURANT
3:41 | Lars Kaesler: HE IS HER POGGERS
3:42 | Dominik Pantenburg: Hey Grossie how are you douing
3:42 | caLi inc: Pog
3:42 | melisian kapourani: you are not mucking around
3:43 | blxckmill: FREE GROSS GORE!!!!!!!!!!!!!!FREE GROSS GORE!!!!!!!!!!!!!!FREE GROSS GORE!!!!!!!!!!!!!!FREE GROSS GORE!!!!!!!!!!!!!!FREE GROSS GORE!!!!!!!!!!!!!!FREE GROSS GORE!!!!!!!!!!!!!!
3:43 | Yinting: fuck twitch bro we came here for you, we left twitch 
3:43 |  : hey mate how are you
3:43 | Alex Darkside: PogChamp
3:43 | Spac3: ALMOST 1K
3:44 | ExpertProdigy: @grossie is the ban indefinite?
3:44 | Vegan Guy: GROSSIE MY like 3 YEAR SUBS IN A ROW GONE? @Gross Gore - Ali Larsen 
3:44 | ikaros: LOVE YOU GROSSE FROM TURKEY
3:44 | Lasha Beridze: WE LOVE YOU TOOOO 
3:44 | Icarus: FREE GROSSIE
3:45 | Jamie Beecroft: love that shirt 
3:46 | MIndless: hello
3:46 | Almighty CHITO: @Gross Gore - Ali Larsen what about booba and KEKW
3:47 | Daniele Gatti: Let's go guuuuuuuuuuuuuuuuuys
3:47 | SirBludro: MBH Pog
3:47 | RyR: FREEGROSSIE WE LOVE YOU BIATCH
3:48 | Sirex / CDH: How are you doing Mr. Grossie?
3:48 | Mohanad Darwish: Grossie 
3:48 | MyX Andrei: Love you my man 
3:48 | BashfulProductions: I LOVE YOU MAN HOPE YOU FEEL BETTER 
3:48 | Alfred Williams: yo
3:49 | WannabeMadlife:       
3:49 | Adrian C: 
3:49 | Nguyen Duc Huynh: We love you man
3:50 | (New member) YeetMasterPete: MBH THE LEGEND
3:50 | (New member) No_Skyy.: We love you Grossie <3
3:51 | Xblade runner: let's go grossie
3:51 | Spac3: 1K WATCHING!
3:51 | Eyup Cakici: glad you keep it all positive even tho twitch did it very dirty
3:51 | blxckmill: FREE GROSS GORE!!!!!!!!!!!!!! FREE GROSS GORE!!!!!!!!!!!!!! FREE GROSS GORE!!!!!!!!!!!!!! FREE GROSS GORE!!!!!!!!!!!!!! FREE GROSS GORE!!!!!!!!!!!!!! FREE GROSS GORE!!!!!!!!!!!!!! 
3:51 | AddventurePT: Hello grossie !!! 
3:51 | Fuzelit: Rip Cp
3:52 | (New member) Plumage: PogO
3:52 | TheJan11: WHAT HAPPENED?? 
3:52 | New Wildys: do you know how long twitch will take to reply to your appeal?
3:52 | Brillantes, Aldwin: Hi grossie
3:52 | SUAVE: We here for you 
3:53 | James Wiseman: @Gross Gore - Ali Larsen glad you're back today my guy 
3:53 | Zype: pogggg
3:54 | AlexS97: PogU MBH
3:54 | Chris Frohn: 
3:54 | Xord: 
3:55 | (New member) MBH212: ^^
3:55 | Steely: What is that member thing?
3:55 | Gabbo DG: love you grossie im not mucking around 
3:55 | batu ab: KEKW
3:55 | al ex: what happens to the people who were subbed on twitch?
3:55 | Sam Sharaf: were her efor you grossie
3:55 | Daft Abhi: mixer or twatch, we here bajs!
3:56 | ethan john: why were u banned again????????
3:56 | karatekid: @Gross Gore - Ali Larsen Accept my friend request on discord, we got an interview planned remember
3:56 | Tsanislav Gatev: Finally a manly shirt!
3:56 | Spac3: HYPE FOR 1K!!!!!!
3:56 | Max: :elbowcough:
3:56 | Mitchel Sip: MBH POG!!!
3:56 | fidas sino: hi grossie i texted u a big message on ig i wanted u to see but it is blocked unfortunately
3:56 | Brandon O: Not mucking around shitt
3:57 | Murat: MBH POGGERS
3:57 | Gyro: 
3:58 | Vale T: WHERE DA SENTRIZE DONO AT
3:58 | Tenza00: GROSSIEEEEEE
3:58 | Alfred Williams: sorry about twitch
3:58 | Kunis: 
3:58 | DaliaG: WE LOVE YOU 
3:58 | Max Power: fuck twtich
3:59 | Chris Frohn: 
3:59 | H X : YOOOOOOO KING 
3:59 | calvin282890: BRUV KEKW
3:59 | David Benatar: EVERYONE LIKE THE STREAM 
3:59 | Victor Niceas: i really hope you get as much viewer as on twitch
3:59 | WannabeMadlife: WE LOOVEEE YOU MOREEEE MANN
3:59 | CMON B: @Gross Gore - Ali Larsen Where can we buy the merch
3:59 | Panagiotis Giol: HELLO YOU ARE THE BEST
3:59 | almax 7: <33333333333
4:00 | Chris Frohn: 
4:00 | Cravenn: @Gross Gore - Ali Larsen i love you so much man i will always be here even if i m not writing in chat constantly
4:00 | Monsieur Syed: Free our mans grossie
4:00 | XQube-M Player:   
4:00 | Chris Frohn: 
4:01 | James Wood: Any update?
4:01 | The Golden Pickaxe: 
4:01 | jesseisdung: Yo
4:01 | Chris Frohn: 
4:01 |  :   
4:01 | TheUr0sfull: 
4:02 | Vegan Guy: GROSSIE MY like 3 YEAR SUBS IN A ROW GONE? @Gross Gore - Ali Larsen 
4:02 | Chris Frohn: 
4:04 | Peter Michal: Hello grossie
4:04 | george: Much love grossie #fucktwitch
4:04 | ReactantJordan: 
4:05 | Maks Win: any info about twitch ban? @Gross Gore - Ali Larsen 
4:05 | Nico Grainger: Poggies
4:05 | Max Power: pog pog
4:05 | Sofia H: Praydge for tts?
4:06 | Jamie Beecroft: 
4:07 | Rannie: Will you still upload highlights on youtube?
4:07 | Ob1star: 
4:07 | Sohail316: 
4:07 | Vaseto: WE LOVE YOU TOO MAN STAY STONG  WE LOVE YOU TOO MAN STAY STONG  WE LOVE YOU TOO MAN STAY STONG  
4:07 | Manker 69: GROSSIE WE LOVE U
4:08 | Damian wica: 
4:08 | Herculete: @MBH212  Hi, Alphalete here haha
4:08 | FrostBtz: 
4:09 | Matias Céspedes: the man, the myth, the legend 
4:09 | HoodiePG #fuck the bandwagon salty ass lakers fans: 
4:09 | Ferick WTF!: hi
4:10 | kuaa: <3<3<3
4:10 | Im2Nub: im here to provide my full support
4:10 | Francesco Rosucci: hey grossieeee love you
4:10 | Gilbo - Cryptomundo: How can I become a member? I can’t see where to pay
4:10 | Hu Lee: 
4:11 | aldred hingco: Hello Grossgore From Ph Hehe
4:11 | Mohamed Amaan: <3
4:11 | A.L.I: Ali i love you so much stay stronger bro 
4:12 | Kostas Fardellas: GROSSIIIEEEE
4:12 | Paolo Cappelloni: love you m8
4:12 | Mohd: Eyyyyyy
4:13 | Sasuke: stream on youtube?????
4:13 | GingeLive: CAN WE GET TTS YET 
4:13 | Panagiotis Giol: 
4:13 | Simon Flora:  
4:14 | Joseph Bordelon: We love you grash gorret
4:14 | SirBludro: 
4:14 | SilverFoxEd: POG
4:15 | Zeavenly: :thanksdoc:
4:15 | Adonis Adam: Hi Grossie! Glad to see that you did not let that get to you. I hope you will have a wonderful experience streaming here. Kind of sad seeing that even if you change, you have no chance with the
4:15 | Polacco Kalafiore: 
4:16 | Spac3: 1K VIEWERS LETS GOOOOOOOOOOO
4:16 | Lol player Player lol: WE ARE HERE TO SUPPORT U UWUWUWUWUWUWUUWUWUWUWUWUWUWUWUUWUWUWUWUUWUWUWUWUWUWUWUUWUW
4:16 | 10years: Hello Grossie
4:16 | Bicthechip: why u not on twitch
4:17 | Eric Wolverton: 1100 viewers pogggggggg
4:17 | Alex Richardson: @mushyp how do you become a member 
4:17 | Itachi Uchiha: 
4:17 | Joe: tweet live lad
4:17 | Sohail316: @Ob1star i see u Pog
4:17 | Alex.-: 
4:17 | Jeffrey Gionet: @MBH212 Legend
4:17 | Kostas Fardellas: KEKW
4:17 | almax 7: <3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3
4:17 | mynameis ares: FUCK YOU TWITCH
4:18 | Icarus: FREE GROSSIE
4:18 | TheJan11: 
4:18 | kuaa:       
4:19 | Axel: youtube intro time
4:19 | Omgg: 
4:19 | RoMz: I LOVE YOU SO MUCH THANK YOU FOR COMING IN YT COMMUNITY 
4:19 | Zype: 
4:19 | Khen Villar: LEZZGO GROSSIE KEEP IT UPPP
4:20 | vixokuliao: 
4:20 | Jorge Bonilla: 
4:20 | KuroTV: LETS GO GROSSIE
4:20 | Max: :thanksdoc:
4:21 | Balázs Nagy: :goodvibes::goodvibes:
4:21 | sojas: Holy shit so much money
4:22 | MattiTheGuy: 
4:22 | Antonio Amodeo: why practicing for NA? 
4:22 | Corey Hatfield: GROSSIE WE STILL GOING I LOVE YOU
4:22 | Omgg: 
4:23 | Gabbo DG: 
4:24 | Real Nimrod: Hey Man U gotta figure out the donations
4:25 | Kamil Godlewski: damn that shirt
4:25 | Peter Camacho: So sad for you Grossie. I hope you're well.
4:25 | WannabeMadlife: fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh
4:25 | vddxr: 
4:25 | Quark: good luck bro
4:25 | Daníík ermi: Hello Grossie!
4:25 | Karl Gauci: 
4:26 | Gabriel Sosa: 
4:26 | League of Clips: 
4:26 | black berry: 
4:26 | PapaDins: I'm in a restaurant and she's stroking my leg I have to come wash the precum off my boxers for fucks sake's I love you all I don't fucking know anymore God
4:28 | Joe: 
4:28 | And: KEKW 
4:28 | Stole your Blue: 
4:28 | aldred hingco: Hello Grossgore From Ph
4:28 | aldred hingco: Hello Grossgore From Ph
4:28 | aldred hingco: Hello Grossgore From Ph
4:29 | Ognjen Stokic: look at the dislikes from all the crusty reddit neckbeards lol
4:29 | aldred hingco: Hello Grossgore From Ph
4:29 | aldred hingco: Hello Grossgore From Ph
4:29 | batu ab: 
4:30 | aldred hingco: Hello Grossgore From Ph
4:30 | rexfeleu: dont let this beat you down 
4:30 | aldred hingco: Hello Grossgore From Ph
4:31 | MyX Andrei: Grossie never go back to twitch 
4:31 | kappaboy 333: HOW TF U GOT BANNED
4:31 | iKennyB: @Gross Gore - Ali Larsen THERE IS NO CHANNEL POINTS THOUGH. IM SO SAD
4:32 | 13YearsOldGirl: youtube intro time KEKW
4:32 | Athanasios Naskidis: @peymon123
4:32 | Alin Raymond Gherghel: hi grossie
4:32 | (New member) MBH212: @Jonas Blancke hello ^^
4:33 | Haakon S Olsen: 
4:33 | Im2Nub: @Gross Gore - Ali Larsen can u put "i strive" in ur about? i miss it already
4:34 | LegitBanana: @Gross Gore - Ali Larsen TTS when pepelaugh
4:35 | Jake Weisman: is there a way to make the sub sound less loud @Gross Gore - Ali Larsen 
4:35 | Johnny Arslanian: No rat shirt?
4:35 | WannabeMadlife: fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh
4:35 | Sasuke: is this your first sream on youtube?
4:36 | Steven Fisher: Grossie POG <3
4:36 | Stole your Blue: 
4:36 | Kader Loop: Man Fuck cancel culture continue delivering the content grossie
4:36 | Bylic: 
4:36 | Amit Vasdev: No more 3Heading 
4:36 | DesireLoL: 
4:37 | Daft Abhi: @grossgore lay low this time bruv
4:37 | Yannik B:   
4:37 | peepoHungry: 20$ FOR A BLACK SHIRT OMEGALUL 20$ FOR A BLACK SHIRT OMEGALUL 20$ FOR A BLACK SHIRT OMEGALUL 20$ FOR A BLACK SHIRT OMEGALUL 20$ FOR A BLACK SHIRT OMEGALUL 20$ FOR A BLACK SHIRT OMEGALUL 
4:37 | Henri Manci: 
4:38 | Péter Vitrai: 
4:38 | (Verified) Nightbot: @Bobo -> Who the heck are you? My evil twin? [stop spamming symbols] [warning]
4:40 | Raad Dhafer: Hiiiii
4:41 | guwap: GROWSEE
4:41 | A.L.I: True grossie 
4:41 | qVx: Sadge
4:41 | Giwrgos Rash: keep up the good work grossie. twitch will regret your ban
4:42 | Jeffrey Gionet:     @Gross Gore - Ali Larsen 
4:43 | Daxon: YEP
4:43 | Louis-Cem Ozkan: HELLO GROSS GORE !!
4:44 | David Benatar: 
4:44 | Nathan Vandoolaeghe: Hi Bro
4:44 | Rana Moche: 
4:46 | Joseph E.: Haven't watched your stream before (only clips), but I'm here now and here to support you.
4:46 | (New member) Plumage: ITS THE VIEWERS
4:47 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::yt::elbowcough::yt::elbowcough::elbowcough:
4:47 | katze from hell: KEKW
4:48 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
4:48 | Marios PolenasGa: HEYYYYY !!! NOOOOOO    
4:48 | Davide Gatti: Pog
4:49 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
4:49 | qVx: damn man Sadge
4:49 | WannabeMadlife: fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitcchhh fuckkkk twitch
4:50 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
4:50 | Caetano Yamamoto: 
4:51 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
4:51 | (New member) Josh Cooper: 
4:51 | Persian Cat: Hi grossie ... Love ya <4
4:52 | Wagman: :elbowcough::elbowcough::elbowcough:
4:52 | peepoHungry: 3Heading MUSH
4:52 | PapaDins: 
4:52 | Ali Alkharassani: hey grossie
4:53 | Johnny Arslanian: We love you!
4:53 | (New member) Marius Cristian: @Gross Gore - Ali Larsen I believe it's the CHAT 
4:53 | GREG: NO MORE DONOS MESSAGE
4:53 | Lesther Villeta: Fuck twich grossie just remember you have us. we will never leave youuuuu
4:54 | Terence Molloy: 
4:54 | GingeLive: 1K ANDY 
4:55 | Chex: HITBOX GORE
4:56 | Adamshere: Yeah but ICE went from 20k and now he is 2k andy
4:56 | joaogchristo: mucalolgross gore
4:56 | Ramiro Guarro Lombillo: 1.2 k POG
4:57 | Hazza: GG
4:57 | almax 7:            v   
4:57 | Marios PolenasGa: @Gross Gore - Ali Larsen LOVE YOU MAN!!l  
4:57 | SirBludro: 
4:58 | Chris Frohn: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
4:58 | ImMoody: FREE GROSE GORE!
4:59 | Lobson44: 
4:59 | Håkon Johannes Haug Schøninng: 
4:59 | Pa Sch: its the DONOS 
4:59 | OutragedOwen: BEST TF IN THR WORLD LADS. YOU CANT STOP ME 
5:00 | z0r: 
5:01 | Persian Cat: <3
5:01 | ifiss nodrar: :yougotthis:welcome to youtube mate
5:02 | BAH HA: 
5:02 | A.L.I: :elbowcough::elbowcough::elbowcough::elbowcough:
5:02 | Kostas Fardellas: :elbowcough:
5:02 | Juwaan Bell: hi grossie pog
5:03 | Jay The car guy 04: Hi 
5:03 | Tsanislav Gatev: It’s the community and the streamer....
5:03 | Heinz: 1k andy
5:03 | Alex.-: the viewers were toxic af
5:03 | Carl Nordling: Hey grossy, do u have precum in your boxers?
5:03 | : :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
5:03 | aldred hingco: Hello Grossgore From Ph
5:04 | Lesther Villeta: #ROADTOCHALLENGER
5:04 | Bobo: where is TTS
5:05 | calvin282890: :elbowcough:
5:05 | Momentoyal: les go baby
5:05 | Wagman: Guy dont spam:dothefive::dothefive::dothefive::dothefive::dothefive::dothefive:
5:05 | aldred hingco: Hello Grossgore From Ph
5:05 | Hamama Ilyas: :yt:
5:05 | PowerInvoken: 
5:05 | biggyBeatLoL: ah shit here we go again
5:06 | Daxon: UNLEASH THE RESTAURANT DONOS
5:06 | Duarte Baatista: yep
5:07 | Daft Abhi: :virtualhug:
5:07 | Original James: NO MORE DONO MESSAGES
5:07 | Vegan Guy: GROSSIE MY like 3 YEAR SUBS IN A ROW GONE? @Gross Gore - Ali Larsen 
5:08 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
5:08 | ReactantJordan: Start making YT videos that help grow
5:09 | Iohannis Germanu: 
5:09 | Sohail316: 
5:09 | Nico Grainger: How do you become a member?
5:09 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
5:09 | Jared Hynes: BPM CHECK
5:10 | kristus: WE WILL 
5:10 | BashfulProductions: LOVE YOU MORE 
5:10 | KubaleQ: HI GROSSIE HOPE U GET UNBANNED
5:10 | (New member) Fotiá kai Neró: hey
5:10 | iKennyB: @Gross Gore - Ali Larsen THERE ARE NO CHANNEL POINTS. Sadge
5:10 | BubbleLife: omg
5:10 | Hunter .Bowman: You got this!!!
5:11 | aldred hingco: Hello Grossgore From Ph
5:11 | Wagman: :elbowcough::elbowcough::elbowcough::elbowcough:
5:11 | qVx: @Gross Gore - Ali Larsen we love you man 
5:11 | Sohail316: rise n grind
5:11 | Dont4Get2Eat: nice spirits
5:11 | Stick Bugged: Yooo grossiee
5:12 | WannabeMadlife: Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch Fckkk twitch
5:12 | PanTack: 
5:12 | Bobo: KEKW
5:12 | Just Jake: YOUTUBE INTO
5:12 | Unicorn Music: i luv u grossie
5:12 | George Alexiou: hi grossie
5:12 | joji: POGCHAMP
5:13 | SirBludro: YEP
5:13 | Glutek: 
5:13 | Kozuki: Now here we are on youtube!! love you grossie
5:13 | Micolho: :yougotthis:
5:13 | kieranhow: 
5:13 | Keyfurx: YEP
5:14 | AlexS97: PogU
5:14 | Spac3: HES ALL EXCITED
5:14 | savezy: 
5:14 | rodeo: !shit
5:14 | Nicolas Gatti: Hi Grossie, love u!
5:14 | kieranhow: 
5:15 | James Wiseman: YEP
5:15 | Swifty: YEAHH
5:15 | Adam Ballard: it's time
5:15 | (New member) Plumage: YEP
5:15 | Matthias .V: Hi YouTube
5:15 |  : TWITCH INTRO
5:15 | kieranhow: 
5:16 | : :stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome:
5:16 | Gabbo DG: INTRO TIME 
5:16 | Aravin Vadivelu: youtube
5:16 | Shyvadi: yoooo
5:16 | Mohamed Ayman: we love u man
5:16 | Kai Wen Chang: KEKW
5:16 | aldred hingco: Hello Grossgore From Ph
5:17 | WilderGG: im hereeeeee
5:17 | Snoii: hi youtube
5:17 | PapaDins: Ni Youtube
5:17 | Glutek: ALI 
5:18 | jesseisdung: lol
5:18 | Murat: YEP YEP 
5:18 | Wagman: :elbowcough::elbowcough::elbowcough:
5:18 | Zwei 25: What Would Gross Gore Do?
5:19 | Bruno Marques: HI YOUTUBE!!!!!!
5:19 | Steven Murray: hahahaha
5:19 | Amit Vasdev: KEKW
5:19 | Håkon Johannes Haug Schøninng: Hi youtube
5:19 | Darnelle Jagmohan: POG
5:20 | Kader Loop: YOUTUBE INTRO
5:20 | peepoHungry: omegalul omegalul omegalul omegalul omegalul omegalul omegalul omegalul omegalul omegalul omegalulv
5:20 | Joe: YOUTUBE ON YOUTUBE POG
5:20 | PacRaptor: HELLO
5:20 | Spac3: 107 BPM
5:20 | CharlieA: Yooooooo
5:20 | kieranhow: Yep
5:21 | (New member) Nathan: Pog 
5:21 | Random Day Ray: I WAS HERE
5:21 | Dewezord: 
5:21 | Ob1star: 
5:21 | Almighty CHITO: just intro time
5:21 | Simon Flora: 
5:21 | Maxine: 
5:21 | Spectra: 
5:22 | Elliott: 
5:22 | MattiTheGuy: :elbowcough::elbowcough::elbowcough::elbowcough:
5:22 | Gyro: 
5:22 | Vincent: BRUVKEK
5:22 | Sofia H: HEY YOUTUBE peepoWave
5:22 | Henry Hoover: OI BRUV CLEAN MY TAIL PIPE BRUV
5:23 | Wagman: :elbowcough::elbowcough::elbowcough:
5:23 | Peter Camacho: HI YOUTUBE
5:23 | (New member) YeetMasterPete: YT
5:23 | Mohd: YOUTUBE INTRO
5:24 | ManyShades OfMedia: hi youtube
5:24 | Bobo: hi t
5:24 | kuaa: HI YT       
5:24 | Chris Horscroft: POGGGGGGGGGGGGGGGGERS
5:24 | Mang0 Gamin: he bacc utube
5:24 | DesireLoL: 
5:25 | Just Jake: First time seeing this live
5:25 | .: WELCOME TO YOUTUBE GROSSIE Cx WELCOME TO YOUTUBE GROSSIE Cx WELCOME TO YOUTUBE GROSSIE Cx 
5:25 | David FH: i was here
5:25 | Peter Michal: Hello youtube
5:25 | Avve: HELLOOOO
5:26 | biggyBeatLoL: 
5:26 | Karl Sai:    
5:26 | Fishiik ThaHomie: Hii grooosieee
5:26 | Kinhgxf: :oops::oops::oops::oops:
5:26 | Wazz Wuzz: youtube intro time lets go
5:26 | Claudio: Live Pog
5:26 | Gd ta: KEKW
5:27 | Swifty: sadge
5:27 | Tendency: Hi Grossie 
5:27 | Darnelle Jagmohan: HI YOUTUBEEE
5:27 | Martin Jendruch: hi youtuuuube
5:27 | Ali Alkharassani: i prefer youtube. the only thing twitch has going for it is brr bttv
5:27 | .: WELCOME TO YOUTUBE GROSSIE Cx WELCOME TO YOUTUBE GROSSIE Cx WELCOME TO YOUTUBE GROSSIE Cx WELCOME TO YOUTUBE GROSSIE Cx WELCOME TO YOUTUBE GROSSIE Cx 
5:27 | (New member) dannyule: Hello YouTube
5:27 | Tubz: we love you ali
5:27 | kieranhow: KEKW is GONEEEEEEEEE
5:28 | Glutek: ALI  
5:28 | Bobo: I WAS HERE 
5:28 | suncity Ghetto: why u got banned
5:28 | PacRaptor: i love this sm
5:28 | IronaSona: 3>
5:28 | Polacco Kalafiore: 
5:28 | Freakson: BRUV KEKW
5:28 | Eyup Cakici: MOMMA I MADE IT
5:28 | (New member) Josh Cooper: gross gore how can we do tts????
5:28 | peepoHungry: KEKW 
